,Unnamed: 0,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
1389,1389,F30805,1158,E,3.0,47:41.0,15/01/2020,15/01/2020 00:00,15/01/2020,,1956.66,0.0,0.0
1390,1390,F30806,6158,E,2.0,00:12.0,15/01/2020,15/01/2020 00:00,15/01/2020,,516.25,0.0,0.0
1391,1391,F30807,7016,E,2.0,03:24.0,15/01/2020,15/01/2020 00:00,15/01/2020,,539.0,0.0,0.0
1392,1392,F30808,1429,E,5.0,45:42.0,15/01/2020,14/01/2020 00:00,14/02/2020,,20200.0,0.0,0.0
1393,1393,F30809,4598,E,1.0,51:25.0,15/01/2020,14/01/2020 00:00,14/02/2020,,17908.9,0.0,0.0
1394,1394,F30810,6059,E,5.0,21:55.0,15/01/2020,09/01/2020 00:00,15/01/2020,,3400.0,0.0,0.0
1395,1395,F30811,7018,E,3.0,44:37.0,16/01/2020,16/01/2020 00:00,16/01/2020,,198.0,0.0,0.0
1396,1396,F30812,5926,E,2.0,06:52.0,16/01/2020,15/01/2020 00:00,16/01/2020,,491.52,0.0,0.0
1397,1397,F30813,4859,E,2.0,20:00.0,16/01/2020,08/01/2020 00:00,31/01/2020,,22160.289,0.0,0.0
1398,1398,F30814,2901,E,2.0,21:16.0,16/01/2020,06/01/2020 00:00,15/02/2020,,1511.22,0.0,0.0
1399,1399,F30815,6369,E,2.0,01:56.0,16/01/2020,16/01/2020 00:00,16/01/2020,,1415.505,0.0,0.0
1400,1400,F30816,361,E,2.0,16:46.0,16/01/2020,16/01/2020 00:00,16/01/2020,,584.0,0.0,0.0
1401,1401,F30817,6174,E,3.0,34:41.0,16/01/2020,23/12/2019 00:00,16/01/2020,,1047.6,0.0,0.0
1402,1402,F30818,5926,E,2.0,54:24.0,16/01/2020,16/01/2020 00:00,16/01/2020,,749.0,0.0,0.0
1403,1403,F30819,6901,E,2.0,11:43.0,16/01/2020,16/01/2020 00:00,16/01/2020,,398.61,0.0,0.0
1404,1404,F30820,6845,E,2.0,15:52.0,16/01/2020,16/01/2020 00:00,16/01/2020,,568.11,0.0,0.0
1405,1405,F30821,3686,E,2.0,41:41.0,16/01/2020,14/01/2020 00:00,31/01/2020,,1668.4,0.0,0.0
1406,1406,F30822,6954,E,3.0,00:57.0,16/01/2020,17/01/2020 00:00,16/01/2020,,3412.5,0.0,0.0
1407,1407,F30823,5572,E,2.0,13:21.0,16/01/2020,16/01/2020 00:00,16/01/2020,,396.0,0.0,0.0
1408,1408,F30824,5926,E,2.0,46:33.0,16/01/2020,16/01/2020 00:00,16/01/2020,,1197.28,0.0,0.0
1409,1409,F30825,3655,E,3.0,53:19.0,16/01/2020,17/01/2020 00:00,16/01/2020,,3800.0,0.0,0.0
1410,1410,F30826,5926,E,2.0,03:22.0,17/01/2020,17/01/2020 00:00,17/01/2020,,554.0,0.0,0.0
1411,1411,F30827,6962,E,2.0,27:28.0,17/01/2020,17/01/2020 00:00,17/01/2020,,1160.0,0.0,0.0
1412,1412,F30828,6434,E,2.0,27:55.0,17/01/2020,17/01/2020 00:00,17/01/2020,,1085.0,0.0,0.0
1413,1413,F30829,0,E,2.0,44:04.0,17/01/2020,17/01/2020 00:00,17/01/2020,,250.0,0.0,0.0
1414,1414,F30830,5926,E,2.0,56:49.0,17/01/2020,17/01/2020 00:00,17/01/2020,,2873.44,0.0,0.0
1415,1415,F30831,5926,E,2.0,35:27.0,17/01/2020,16/01/2020 00:00,17/01/2020,,182.3625,0.0,0.0
1416,1416,F30832,6787,E,2.0,29:16.0,17/01/2020,14/01/2020 00:00,17/01/2020,,990.65,0.0,0.0
1417,1417,F30833,5728,E,1.0,20:37.0,20/01/2020,17/01/2020 00:00,28/01/2020,,11495.2,0.0,0.0
1418,1418,F30834,5926,E,2.0,24:51.0,20/01/2020,17/01/2020 00:00,20/01/2020,,750.0,0.0,0.0
1419,1419,F30835,4631,E,2.0,38:37.0,20/01/2020,20/01/2020 00:00,19/02/2020,,20948.2,3142.23,0.0
1420,1420,F30836,3058,E,2.0,00:39.0,20/01/2020,20/01/2020 00:00,20/01/2020,,740.0,0.0,0.0
1421,1421,F30837,3107,E,2.0,11:20.0,20/01/2020,20/01/2020 00:00,20/01/2020,,85.68,0.0,0.0
1422,1422,F30838,3379,E,2.0,28:08.0,20/01/2020,20/01/2020 00:00,20/01/2020,,332.5,0.0,0.0
1423,1423,F30839,5926,E,2.0,12:58.0,20/01/2020,20/01/2020 00:00,20/01/2020,,412.0,0.0,0.0
1424,1424,F30840,2570,E,2.0,16:41.0,20/01/2020,20/01/2020 00:00,20/01/2020,,132.2775,0.0,0.0
1425,1425,F30841,6202,E,2.0,30:04.0,20/01/2020,10/01/2020 00:00,20/01/2020,,280.18,0.0,0.0
1426,1426,F30842,7012,E,2.0,35:59.0,20/01/2020,13/01/2020 00:00,20/01/2020,,6300.0,0.0,0.0
1427,1427,F30843,7021,E,2.0,37:07.0,20/01/2020,20/01/2020 00:00,20/01/2020,,152.7756,0.0,0.0
1428,1428,F30844,3107,E,2.0,39:56.0,20/01/2020,20/01/2020 00:00,20/01/2020,,642.6,0.0,0.0
1429,1429,F30845,3058,E,2.0,46:44.0,20/01/2020,14/01/2020 00:00,20/01/2020,,1197.0,0.0,0.0
1430,1430,F30846,6048,E,2.0,48:27.0,20/01/2020,20/01/2020 00:00,20/01/2020,,620.0,0.0,0.0
1431,1431,F30847,5926,E,1.0,35:24.0,21/01/2020,23/01/2020 00:00,21/01/2020,,1080.0,0.0,0.0
1432,1432,F30848,871,E,1.0,38:01.0,21/01/2020,20/01/2020 00:00,05/02/2020,,13125.0,0.0,0.0
1433,1433,F30849,5148,E,2.0,02:42.0,21/01/2020,21/01/2020 00:00,05/02/2020,,252.16,0.0,0.0
1434,1434,F30850,5926,E,2.0,38:55.0,21/01/2020,21/01/2020 00:00,21/01/2020,,767.25,0.0,0.0
1435,1435,F30851,4797,E,2.0,56:45.0,21/01/2020,15/01/2020 00:00,05/02/2020,,530.1,0.0,0.0
1436,1436,F30852,3573,E,2.0,28:38.0,21/01/2020,21/01/2020 00:00,21/01/2020,,702.69,0.0,0.0
1437,1437,F30853,5926,E,2.0,32:06.0,21/01/2020,21/01/2020 00:00,21/01/2020,,504.32,0.0,0.0
1438,1438,F30854,6253,E,4.0,50:26.0,21/01/2020,21/01/2020 00:00,21/01/2020,,21400.0,0.0,0.0
1439,1439,F30855,6040,E,2.0,06:50.0,21/01/2020,21/01/2020 00:00,21/01/2020,,341.4,0.0,0.0
1440,1440,F30856,6040,E,2.0,09:23.0,21/01/2020,21/01/2020 00:00,21/01/2020,,770.1,0.0,0.0
1441,1441,F30857,5039,E,1.0,56:06.0,21/01/2020,21/01/2020 00:00,20/02/2020,,1900.0,0.0,0.0
1442,1442,F30858,6819,E,2.0,36:02.0,21/01/2020,21/01/2020 00:00,21/01/2020,,345.0,0.0,0.0
1443,1443,F30859,7024,E,2.0,24:43.0,21/01/2020,21/01/2020 00:00,21/01/2020,,637.0,0.0,0.0
1444,1444,F30860,7025,E,2.0,42:28.0,21/01/2020,21/01/2020 00:00,21/01/2020,,157.5,0.0,0.0
1445,1445,F30861,6885,E,5.0,26:35.0,21/01/2020,21/01/2020 00:00,21/01/2020,,1034.4827,0.0,0.0
1446,1446,F30862,6949,E,3.0,03:01.0,21/01/2020,22/01/2020 00:00,21/01/2020,,5429.2,0.0,0.0
1447,1447,F30863,5271,E,3.0,15:15.0,22/01/2020,09/01/2020 00:00,21/02/2020,,3500.0,0.0,0.0
1448,1448,F30864,5165,E,1.0,54:50.0,22/01/2020,23/01/2020 00:00,21/02/2020,,12512.5,0.0,0.0
1449,1449,F30865,5258,E,2.0,40:22.0,22/01/2020,22/01/2020 00:00,22/01/2020,,282.76,0.0,0.0
1450,1450,F30866,161,E,5.0,50:10.0,22/01/2020,21/01/2020 00:00,21/02/2020,,3700.0,0.0,0.0
1451,1451,F30867,466,E,1.0,32:08.0,22/01/2020,22/01/2020 00:00,22/03/2020,,1937.6,0.0,0.0
1452,1452,F30868,5804,E,2.0,44:11.0,22/01/2020,14/01/2020 00:00,22/01/2020,,834.23,0.0,0.0
1453,1453,F30869,7029,E,2.0,58:45.0,22/01/2020,22/01/2020 00:00,22/01/2020,,103.25,0.0,0.0
1454,1454,F30870,4649,E,2.0,22:01.0,22/01/2020,22/01/2020 00:00,22/01/2020,,519.75,0.0,0.0
1455,1455,F30871,6503,E,2.0,34:43.0,22/01/2020,22/01/2020 00:00,22/01/2020,,3222.74,0.0,0.0
1456,1456,F30872,6820,E,2.0,04:01.0,22/01/2020,22/01/2020 00:00,22/01/2020,,406.0,0.0,0.0
1457,1457,F30873,7030,E,2.0,20:01.0,22/01/2020,22/01/2020 00:00,22/01/2020,,913.5,0.0,0.0
1458,1458,F30874,2465,E,1.0,28:18.0,22/01/2020,22/01/2020 00:00,06/02/2020,,3630.0,0.0,0.0
1459,1459,F30875,4050,E,2.0,38:17.0,22/01/2020,22/01/2020 00:00,22/01/2020,,694.575,0.0,0.0
1460,1460,F30876,7028,E,1.0,42:44.0,22/01/2020,22/01/2020 00:00,22/01/2020,,600.0,0.0,0.0
1461,1461,F30877,361,E,2.0,24:05.0,22/01/2020,16/01/2020 00:00,22/01/2020,,1054.6938,0.0,0.0
1462,1462,F30878,361,E,2.0,24:56.0,22/01/2020,16/01/2020 00:00,22/01/2020,,1054.6596,0.0,0.0
1463,1463,F30879,2595,E,2.0,45:56.0,22/01/2020,22/01/2020 00:00,22/01/2020,,333.54,0.0,0.0
1464,1464,F30880,6692,E,3.0,02:21.0,22/01/2020,23/12/2019 00:00,22/01/2020,,2206.5,0.0,0.0
1465,1465,F30881,989,C,2.0,11:36.0,22/01/2020,13/01/2020 00:00,06/02/2020,22/01/2020,1640.0,0.0,0.0
1466,1466,F30882,7026,E,2.0,27:31.0,23/01/2020,22/01/2020 00:00,23/01/2020,,4287.5,0.0,0.0
1467,1467,F30883,644,E,1.0,22:18.0,23/01/2020,24/01/2020 00:00,23/03/2020,,71346.0,0.0,0.0
1468,1468,F30884,925,E,1.0,26:08.0,23/01/2020,27/01/2020 00:00,23/03/2020,,1800.0,0.0,0.0
1469,1469,F30885,6850,E,5.0,36:49.0,23/01/2020,13/01/2020 00:00,23/01/2020,,2720.0,0.0,0.0
1470,1470,F30886,5926,E,2.0,28:08.0,23/01/2020,23/01/2020 00:00,23/01/2020,,212.1,0.0,0.0
1471,1471,F30887,5926,E,2.0,19:02.0,23/01/2020,23/01/2020 00:00,23/01/2020,,737.13,0.0,0.0
1472,1472,F30888,3686,E,2.0,46:52.0,23/01/2020,17/01/2020 00:00,23/01/2020,,2600.45,0.0,0.0
1473,1473,F30889,5926,E,2.0,57:10.0,23/01/2020,23/01/2020 00:00,23/01/2020,,13414.76,0.0,0.0
1474,1474,F30890,5728,E,1.0,06:58.0,23/01/2020,24/01/2020 00:00,31/01/2020,,1713.6,0.0,0.0
1475,1475,F30891,5728,E,1.0,08:06.0,23/01/2020,24/01/2020 00:00,31/01/2020,,3550.0,0.0,0.0
1476,1476,F30892,5728,E,1.0,09:33.0,23/01/2020,22/01/2020 00:00,31/01/2020,,3550.0,0.0,0.0
1477,1477,F30893,2325,E,3.0,39:33.0,24/01/2020,10/01/2020 00:00,24/01/2020,,12496.5,0.0,0.0
1478,1478,F30894,5663,E,2.0,54:49.0,24/01/2020,14/01/2020 00:00,24/01/2020,,6247.8,0.0,0.0
1479,1479,F30895,5862,E,2.0,32:39.0,24/01/2020,20/01/2020 00:00,24/01/2020,,574.2,0.0,0.0
1480,1480,F30896,4797,E,2.0,06:42.0,24/01/2020,24/01/2020 00:00,08/02/2020,,946.2,0.0,0.0
1481,1481,F30897,2279,E,2.0,27:00.0,24/01/2020,24/01/2020 00:00,24/01/2020,,675.6,0.0,0.0
1482,1482,F30898,5156,E,2.0,39:10.0,24/01/2020,24/01/2020 00:00,24/01/2020,,1197.0,0.0,0.0
1483,1483,F30899,7022,E,2.0,48:11.0,24/01/2020,24/01/2020 00:00,24/01/2020,,3421.36,0.0,0.0
1484,1484,F30900,6607,E,2.0,27:11.0,24/01/2020,24/01/2020 00:00,24/01/2020,,1339.68,0.0,0.0
1485,1485,F30901,5926,E,3.0,35:09.0,24/01/2020,24/01/2020 00:00,24/01/2020,,690.5,0.0,0.0
1486,1486,F30902,5926,E,2.0,40:31.0,24/01/2020,24/01/2020 00:00,24/01/2020,,923.64,0.0,0.0
1487,1487,F30903,5926,E,2.0,57:50.0,24/01/2020,24/01/2020 00:00,24/01/2020,,475.2125,0.0,0.0
1488,1488,F30904,4456,E,2.0,21:35.0,24/01/2020,24/01/2020 00:00,24/01/2020,,386.1,0.0,0.0
1489,1489,F30905,7032,E,2.0,48:25.0,24/01/2020,24/01/2020 00:00,24/01/2020,,2430.0,0.0,0.0
1490,1490,F30906,3011,E,2.0,03:42.0,24/01/2020,24/01/2020 00:00,24/01/2020,,1126.0,0.0,0.0
1491,1491,F30907,5935,E,2.0,04:44.0,24/01/2020,24/01/2020 00:00,08/02/2020,,211.21,0.0,0.0
1492,1492,F30908,5438,E,1.0,15:39.0,24/01/2020,20/01/2020 00:00,23/02/2020,,9566.7,0.0,0.0
1493,1493,F30909,5926,E,2.0,42:03.0,24/01/2020,24/01/2020 00:00,24/01/2020,,1382.66,0.0,0.0
1494,1494,F30910,3686,E,2.0,02:38.0,24/01/2020,17/01/2020 00:00,24/01/2020,,627.3,0.0,0.0
1495,1495,F30911,3930,E,5.0,13:49.0,24/01/2020,21/01/2020 00:00,23/02/2020,,51450.0,0.0,0.0
1496,1496,F30912,7006,E,3.0,41:37.0,24/01/2020,09/01/2020 00:00,24/01/2020,,7200.0,0.0,0.0
1497,1497,F30913,871,E,1.0,05:56.0,24/01/2020,28/01/2020 00:00,08/02/2020,,2704.0,0.0,0.0
1498,1498,F30914,466,E,1.0,32:52.0,27/01/2020,22/01/2020 00:00,27/03/2020,,3180.0,0.0,0.0
1499,1499,F30915,5926,E,2.0,41:10.0,27/01/2020,27/01/2020 00:00,27/01/2020,,223.28,0.0,0.0
1500,1500,F30916,6118,E,2.0,43:15.0,27/01/2020,17/01/2020 00:00,27/01/2020,,1581.24,0.0,0.0
1501,1501,F30917,5416,E,2.0,25:59.0,27/01/2020,27/01/2020 00:00,27/01/2020,,1296.7042,0.0,0.0
1502,1502,F30918,5926,E,2.0,07:03.0,27/01/2020,27/01/2020 00:00,27/01/2020,,2321.46,0.0,0.0
1504,1504,F30920,3602,E,2.0,21:30.0,27/01/2020,27/01/2020 00:00,27/01/2020,,336.52,0.0,0.0
1505,1505,F30921,3437,E,2.0,57:29.0,27/01/2020,27/01/2020 00:00,27/01/2020,,225.0,0.0,0.0
1506,1506,F30922,466,E,1.0,10:31.0,28/01/2020,28/01/2020 00:00,28/03/2020,,1050.0,0.0,0.0
1507,1507,F30923,6744,E,3.0,44:50.0,28/01/2020,28/01/2020 00:00,28/01/2020,,1633.5,0.0,0.0
1508,1508,F30924,7034,E,2.0,37:54.0,28/01/2020,28/01/2020 00:00,28/01/2020,,2835.0,0.0,0.0
1509,1509,F30925,5926,E,3.0,42:03.0,28/01/2020,28/01/2020 00:00,28/01/2020,,4903.4482,0.0,0.0
1510,1510,F30926,6744,E,3.0,01:20.0,28/01/2020,28/01/2020 00:00,28/01/2020,,630.0,0.0,0.0
1511,1511,F30927,5458,E,2.0,10:43.0,28/01/2020,28/01/2020 00:00,28/01/2020,,475.21,0.0,0.0
1512,1512,F30928,2385,E,5.0,30:30.0,28/01/2020,23/01/2020 00:00,27/02/2020,,24640.0,0.0,0.0
1513,1513,F30929,5926,E,3.0,39:35.0,28/01/2020,28/01/2020 00:00,28/01/2020,,3124.1,0.0,0.0
1514,1514,F30930,1130,E,2.0,57:05.0,28/01/2020,28/01/2020 00:00,05/02/2020,,118.5,0.0,0.0
1515,1515,F30931,6536,E,2.0,58:57.0,28/01/2020,28/01/2020 00:00,28/01/2020,,144.0,0.0,0.0
1516,1516,F30932,4563,E,2.0,01:57.0,28/01/2020,28/01/2020 00:00,28/01/2020,,7457.6,0.0,0.0
1517,1517,F30933,4900,E,2.0,06:29.0,28/01/2020,20/01/2020 00:00,28/01/2020,,1593.12,0.0,0.0
1518,1518,F30934,3686,E,2.0,30:31.0,28/01/2020,28/01/2020 00:00,12/02/2020,,148.0,0.0,0.0
1519,1519,F30935,7035,E,2.0,16:31.0,28/01/2020,28/01/2020 00:00,28/01/2020,,474.1379,0.0,0.0
1520,1520,F30936,5926,E,2.0,21:52.0,28/01/2020,28/01/2020 00:00,28/01/2020,,817.28,0.0,0.0
1521,1521,F30937,7036,E,2.0,24:18.0,28/01/2020,28/01/2020 00:00,28/01/2020,,1250.0,0.0,0.0
1522,1522,F30938,5926,E,2.0,28:26.0,28/01/2020,28/01/2020 00:00,28/01/2020,,592.0,0.0,0.0
1523,1523,F30939,6434,E,2.0,39:17.0,28/01/2020,17/01/2020 00:00,28/01/2020,,805.18,0.0,0.0
1524,1524,F30940,6434,E,2.0,48:18.0,28/01/2020,28/01/2020 00:00,28/01/2020,,332.5,0.0,0.0
1525,1525,F30941,3058,E,2.0,25:48.0,28/01/2020,20/01/2020 00:00,28/01/2020,,1197.0,0.0,0.0
1526,1526,F30942,5177,E,1.0,07:47.0,29/01/2020,28/01/2020 00:00,28/02/2020,,1860.0,0.0,0.0
1527,1527,F30943,5966,E,2.0,27:54.0,29/01/2020,22/01/2020 00:00,29/01/2020,,2963.1,0.0,0.0
1528,1528,F30944,7037,E,2.0,10:54.0,29/01/2020,29/01/2020 00:00,29/01/2020,,525.0,0.0,0.0
1529,1529,F30945,3951,E,2.0,39:04.0,29/01/2020,16/01/2020 00:00,29/01/2020,,3441.36,0.0,0.0
1530,1530,F30946,6781,E,2.0,29:41.0,29/01/2020,29/01/2020 00:00,29/01/2020,,996.2225,0.0,0.0
1531,1531,F30947,1586,E,2.0,46:51.0,29/01/2020,17/01/2020 00:00,29/01/2020,,4175.51,0.0,0.0
1532,1532,F30948,5424,E,2.0,12:14.0,29/01/2020,17/01/2020 00:00,29/01/2020,,3052.0,0.0,0.0
1533,1533,F30949,6437,E,3.0,40:37.0,30/01/2020,23/01/2020 00:00,29/02/2020,,2980.0,0.0,0.0
1534,1534,F30950,7038,E,3.0,31:09.0,30/01/2020,30/01/2020 00:00,30/01/2020,,115.0,0.0,0.0
1535,1535,F30951,7039,E,2.0,52:31.0,30/01/2020,30/01/2020 00:00,30/01/2020,,1226.7822,0.0,0.0
1536,1536,F30952,5575,E,2.0,34:11.0,30/01/2020,30/01/2020 00:00,30/01/2020,,359.1,0.0,0.0
1537,1537,F30953,6812,E,2.0,39:57.0,30/01/2020,30/01/2020 00:00,30/01/2020,,584.182,0.0,0.0
1538,1538,F30954,7040,E,2.0,44:27.0,30/01/2020,30/01/2020 00:00,30/01/2020,,821.9827,0.0,0.0
1539,1539,F30955,5926,E,2.0,49:13.0,30/01/2020,29/01/2020 00:00,30/01/2020,,567.0635,0.0,0.0
1540,1540,F30956,6032,E,2.0,21:31.0,30/01/2020,30/01/2020 00:00,30/01/2020,,408.8636,0.0,0.0
1541,1541,F30957,5853,E,2.0,49:05.0,30/01/2020,30/01/2020 00:00,30/01/2020,,112.0,0.0,0.0
1542,1542,F30958,5173,E,2.0,52:21.0,30/01/2020,30/01/2020 00:00,30/01/2020,,144.0,0.0,0.0
1543,1543,F30959,209,E,2.0,31:21.0,30/01/2020,24/01/2020 00:00,30/01/2020,,2709.0,0.0,0.0
1544,1544,F30960,2029,E,3.0,15:54.0,31/01/2020,31/01/2020 00:00,15/02/2020,,21024.0,0.0,0.0
1545,1545,F30961,1158,E,3.0,22:57.0,31/01/2020,31/01/2020 00:00,31/01/2020,,1956.6637,0.0,0.0
1546,1546,F30962,6827,E,2.0,39:16.0,31/01/2020,22/01/2020 00:00,31/01/2020,,894.6,0.0,0.0
1547,1547,F30963,2568,E,2.0,57:18.0,31/01/2020,24/01/2020 00:00,01/03/2020,,656.25,0.0,0.0
1548,1548,F30964,7023,E,5.0,56:15.0,31/01/2020,31/01/2020 00:00,31/01/2020,,4650.0,0.0,0.0
1549,1549,F30965,7041,E,2.0,07:34.0,31/01/2020,31/01/2020 00:00,31/01/2020,,1337.558,0.0,0.0
1550,1550,F30966,209,E,2.0,24:52.0,31/01/2020,30/01/2020 00:00,31/01/2020,,2500.0,0.0,0.0
1551,1551,F30967,1334,E,2.0,41:31.0,31/01/2020,28/01/2020 00:00,31/01/2020,,1039.5,0.0,0.0
1552,1552,F30968,6838,E,2.0,23:05.0,31/01/2020,17/01/2020 00:00,31/01/2020,,2862.0,0.0,0.0
1553,1553,F30969,6866,E,2.0,58:07.0,31/01/2020,23/01/2020 00:00,31/01/2020,,2013.6,0.0,0.0
1554,1554,F30970,6204,E,3.0,08:13.0,31/01/2020,16/01/2020 00:00,31/01/2020,,18530.3,0.0,0.0
1555,1555,F30971,209,E,2.0,39:56.0,31/01/2020,31/01/2020 00:00,31/01/2020,,7471.26,0.0,0.0
1556,1556,F30972,7019,E,5.0,46:27.0,31/01/2020,31/01/2020 00:00,31/01/2020,,3900.0,0.0,0.0
1557,1557,F30973,3855,E,2.0,48:50.0,31/01/2020,31/01/2020 00:00,31/01/2020,,7520.9396,0.0,0.0
1558,1558,F30974,6795,E,2.0,02:07.0,31/01/2020,31/01/2020 00:00,31/01/2020,,338.62,0.0,0.0
1559,1559,F30975,5926,E,2.0,11:03.0,31/01/2020,31/01/2020 00:00,31/01/2020,,206.8965,0.0,0.0
1560,1560,F30976,209,E,2.0,19:13.0,31/01/2020,31/01/2020 00:00,31/01/2020,,6391.38,0.0,0.0
1561,1561,F30977,871,E,1.0,22:25.0,31/01/2020,27/01/2020 00:00,15/02/2020,,2704.0,0.0,0.0
1562,1562,F30978,6588,C,2.0,25:48.0,31/01/2020,31/01/2020 00:00,31/01/2020,31/01/2020,851.896,0.0,0.0
1563,1563,F30979,6322,E,2.0,30:12.0,31/01/2020,29/01/2020 00:00,31/01/2020,,7120.74,0.0,0.0
1564,1564,F30980,5926,E,2.0,47:17.0,31/01/2020,31/01/2020 00:00,31/01/2020,,258.6206,0.0,0.0
1565,1565,F30981,6547,E,2.0,53:04.0,31/01/2020,27/01/2020 00:00,31/01/2020,,978.75,0.0,0.0
1566,1566,F30982,6588,E,2.0,03:48.0,31/01/2020,22/01/2020 00:00,31/01/2020,,1820.8,0.0,0.0
1567,1567,F30983,6839,E,2.0,20:31.0,31/01/2020,31/01/2020 00:00,31/01/2020,,13165.3448,0.0,0.0
1568,1568,F30984,6744,E,3.0,22:40.0,31/01/2020,31/01/2020 00:00,31/01/2020,,1362.0,0.0,0.0
1569,1569,F30985,6744,E,3.0,33:09.0,31/01/2020,31/01/2020 00:00,31/01/2020,,3400.0,0.0,0.0
1570,1570,F30986,1083,E,3.0,35:07.0,31/01/2020,31/01/2020 00:00,31/01/2020,,7750.0,0.0,0.0
1571,1571,F30987,5926,E,2.0,38:12.0,31/01/2020,31/01/2020 00:00,31/01/2020,,280.1724,0.0,0.0
1572,1572,F30988,5926,E,2.0,40:30.0,31/01/2020,31/01/2020 00:00,31/01/2020,,5493.4051,0.0,0.0
1573,1573,F30989,6538,E,5.0,41:50.0,31/01/2020,31/01/2020 00:00,31/01/2020,,11250.0,0.0,0.0
1574,1574,F30990,5926,C,2.0,43:18.0,31/01/2020,31/01/2020 00:00,31/01/2020,31/01/2020,689.6551,0.0,0.0
1575,1575,F30991,7027,E,5.0,44:38.0,31/01/2020,31/01/2020 00:00,31/01/2020,,4200.0,0.0,0.0
1576,1576,F30992,6553,E,3.0,46:13.0,31/01/2020,31/01/2020 00:00,31/01/2020,,1537.1551,0.0,0.0
1577,1577,F30993,3808,E,1.0,55:26.0,31/01/2020,31/01/2020 00:00,31/01/2020,,3196.1206,0.0,0.0
1578,1578,F30994,5926,E,2.0,57:02.0,31/01/2020,31/01/2020 00:00,31/01/2020,,795.7068,0.0,0.0
1579,1579,F30995,6118,E,2.0,58:23.0,31/01/2020,31/01/2020 00:00,31/01/2020,,3591.1724,0.0,0.0
1580,1580,F30996,5926,E,2.0,59:55.0,31/01/2020,31/01/2020 00:00,31/01/2020,,862.0689,0.0,0.0
1581,1581,F30997,5926,E,2.0,01:52.0,31/01/2020,31/01/2020 00:00,31/01/2020,,303.6206,0.0,0.0
1582,1582,F30998,5926,E,2.0,03:06.0,31/01/2020,31/01/2020 00:00,31/01/2020,,431.0344,0.0,0.0
1583,1583,F30999,7031,E,3.0,05:01.0,31/01/2020,31/01/2020 00:00,31/01/2020,,768.1637,0.0,0.0
1584,1584,F31000,6054,E,2.0,06:13.0,31/01/2020,31/01/2020 00:00,31/01/2020,,13995.8965,0.0,0.0
1585,1585,F31001,2568,E,2.0,07:23.0,31/01/2020,31/01/2020 00:00,01/03/2020,,1587.2413,0.0,0.0
1586,1586,F31002,3011,E,2.0,42:42.0,05/02/2020,30/01/2020 00:00,05/02/2020,,936.16,0.0,0.0
1587,1587,F31003,2768,E,3.0,20:09.0,05/02/2020,05/02/2020 00:00,06/03/2020,,2385.24,0.0,0.0
1588,1588,F31004,3011,E,2.0,28:49.0,05/02/2020,30/01/2020 00:00,05/02/2020,,936.16,0.0,0.0
1589,1589,F31005,6202,E,2.0,44:22.0,05/02/2020,24/01/2020 00:00,05/02/2020,,1681.08,0.0,0.0
1590,1590,F31006,5926,E,2.0,53:31.0,05/02/2020,05/02/2020 00:00,05/02/2020,,320.73,0.0,0.0
1591,1591,F31007,6354,E,2.0,04:56.0,05/02/2020,30/01/2020 00:00,05/02/2020,,1517.43,0.0,0.0
1592,1592,F31008,5926,E,2.0,06:19.0,05/02/2020,04/02/2020 00:00,05/02/2020,,694.575,0.0,0.0
1593,1593,F31009,7042,E,2.0,16:19.0,05/02/2020,05/02/2020 00:00,05/02/2020,,2096.55,0.0,0.0
1594,1594,F31010,7043,C,2.0,40:53.0,05/02/2020,05/02/2020 00:00,05/02/2020,06/02/2020,414.4,0.0,0.0
1595,1595,F31011,7044,E,2.0,02:57.0,05/02/2020,05/02/2020 00:00,05/02/2020,,1004.3103,0.0,0.0
1596,1596,F31012,6194,E,2.0,06:41.0,05/02/2020,05/02/2020 00:00,05/02/2020,,175.2546,0.0,0.0
1597,1597,F31013,6939,E,2.0,14:11.0,05/02/2020,04/02/2020 00:00,05/02/2020,,865.6,0.0,0.0
1598,1598,F31014,6932,E,2.0,18:17.0,05/02/2020,04/02/2020 00:00,05/02/2020,,768.0,0.0,0.0
1599,1599,F31015,5926,E,2.0,28:37.0,05/02/2020,31/01/2020 00:00,05/02/2020,,349.6936,0.0,0.0
1600,1600,F31016,5926,E,2.0,35:21.0,05/02/2020,05/02/2020 00:00,05/02/2020,,808.8344,0.0,0.0
1601,1601,F31017,856,E,2.0,41:57.0,05/02/2020,05/02/2020 00:00,05/02/2020,,103.0908,0.0,0.0
1602,1602,F31018,2465,E,1.0,21:19.0,05/02/2020,05/02/2020 00:00,20/02/2020,,2275.0,0.0,0.0
1603,1603,F31019,2650,E,2.0,39:38.0,05/02/2020,05/02/2020 00:00,05/02/2020,,3569.523,0.0,0.0
1604,1604,F31020,3630,E,2.0,39:33.0,05/02/2020,05/02/2020 00:00,20/02/2020,,772.091,0.0,0.0
1605,1605,F31021,253,E,3.0,15:20.0,06/02/2020,04/02/2020 00:00,22/03/2020,,1640.0,0.0,0.0
1606,1606,F31022,5926,E,2.0,19:53.0,06/02/2020,06/02/2020 00:00,06/02/2020,,4860.0,0.0,0.0
